run_id,method,seed,region,n_points,rmse,ll,picp95,mpiw95,sigma_fitted,cal_err,cal_bias,n_parameters,fit_seconds,variant,n_train,grid_points,noise_sigma,epochs,z,cal_levels,torch_threads,quick,cache
20260905T005453Z,map,3,in_range,300,0.1039159725660549,0.8443932485455963,0.9466666666666667,0.3958104978676288,0.10097392120205562,0.019090909090909092,0.001515151515151516,152,12.83,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,map,3,extrapolation,200,0.3036792977041073,-3.1485804980711327,0.585,0.39581049786762884,0.10097392120205562,0.25772727272727275,-0.25772727272727275,152,12.83,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,map,3,overall,500,0.20824880300792456,-0.7527962501010955,0.802,0.3958104978676288,0.10097392120205563,0.10218181818181815,-0.10218181818181815,152,12.83,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,mcd,3,in_range,300,0.15427766127548218,0.37378248846356366,1.0,0.8453423665571296,0.1780983648299658,0.10939393939393939,0.10939393939393939,152,14.752,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,mcd,3,extrapolation,200,0.8257847143122087,-5.3902094122018465,0.115,0.9380054649441457,0.1780983648299658,0.5454545454545454,-0.5454545454545454,152,14.752,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,mcd,3,overall,500,0.5357696480931501,-1.9318142718026006,0.646,0.882407605911936,0.1780983648299658,0.1525454545454545,-0.1525454545454545,152,14.752,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,ensemble,3,in_range,300,0.10508183104398007,0.8321919978881773,0.95,0.39508859429028464,0.0999142538585443,0.019090909090909092,-0.0015151515151515236,760,53.436,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,ensemble,3,extrapolation,200,0.31332882047135,-2.624087571097604,0.635,0.41032389049158324,0.09991425385854431,0.23727272727272727,-0.23727272727272727,760,53.436,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,ensemble,3,overall,500,0.21423187116888173,-0.5503198297061351,0.824,0.40118271277080414,0.09991425385854431,0.0958181818181818,-0.0958181818181818,760,53.436,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,bbb,3,in_range,300,0.10239954431536968,0.8598605476649526,0.95,0.39635319634013855,0.10034740572863268,0.01000000000000001,-0.0039393939393939405,303,15.703,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,bbb,3,extrapolation,200,0.3019212304481415,-3.019534443723396,0.39,0.3995735028782946,0.10034740572863268,0.3845454545454545,-0.3845454545454545,303,15.703,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,bbb,3,overall,500,0.20677033579245627,-0.6918974488903871,0.726,0.3976413189554009,0.10034740572863268,0.15618181818181817,-0.15618181818181817,303,15.703,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,laplace,3,in_range,300,0.1039159725660549,0.844570122276456,0.95,0.40128011217252674,0.10097392120205562,0.01848484848484849,0.006969696969696968,152,13.65,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,laplace,3,extrapolation,200,0.3036792977041073,0.04880646774945279,0.94,0.9242021714013039,0.10097392120205562,0.051818181818181826,-0.051818181818181826,152,13.65,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,laplace,3,overall,500,0.20824880300792456,0.5262646604656546,0.946,0.6104489358640376,0.10097392120205563,0.018727272727272717,-0.016545454545454544,152,13.65,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,gp,3,in_range,300,0.10255922622301414,0.8572535102028962,0.9533333333333334,0.3930253993469148,0.09887691968161419,0.016060606060606067,-0.0009090909090909112,3,1.069,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
