run_id,method,dataset,split,seed,n_train,n_test,d,rmse,ll,picp95,mpiw95,sigma_fitted,cal_err,cal_bias,n_parameters,fit_seconds,variant,epochs,z,cal_levels,torch_threads,quick,cache
20260905T052649Z,laplace,energy,6,6,691,77,8,0.444253715596437,-0.5967549901550085,0.8961038961038961,1.6040968281674872,0.3617351578988768,0.030720188902007086,-0.01520661157024794,502,0.879,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,6,6,691,77,8,0.4595648851864134,-0.6078516510806293,0.9090909090909091,1.7512984658468174,0.3870983332832499,0.030318772136953963,0.01667060212514758,3,0.031,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,7,7,691,77,8,0.4815266133915957,-0.8097655195576787,0.8441558441558441,1.3809643397245865,0.35229329483027677,0.04731995277449823,-0.04236127508854782,502,0.002,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,7,7,691,77,8,1.2404405388422224,-1.8031110184232173,1.0,7.813303726267129,1.634113775443424,0.15834710743801653,0.15834710743801653,502,0.011,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,7,7,691,77,8,0.3608971404223348,-0.4354488448922791,0.974025974025974,1.6795332919749992,0.35026928647351296,0.10221959858323494,0.10167650531286897,2510,0.05,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,7,7,691,77,8,0.5565007205191987,-0.96774817536218,0.8701298701298701,1.5721265389215926,0.39924640326821087,0.10257378984651715,-0.10257378984651715,1003,0.012,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,7,7,691,77,8,0.4815266133915957,-0.7011887358335349,0.9090909090909091,1.5778657153273674,0.35229329483027677,0.03315230224321133,-0.009303423848878407,502,1.014,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,7,7,691,77,8,0.44618334503743,-0.6024998274543003,0.961038961038961,1.7509873551848791,0.38738586474615017,0.033506493506493505,0.02611570247933884,3,0.03,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,8,8,691,77,8,0.5911927579870774,-1.4010553610457472,0.8441558441558441,1.3018426085958608,0.33210880885175165,0.11674144037780403,-0.11674144037780403,502,0.002,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,8,8,691,77,8,1.144346619177796,-1.783241977580717,0.987012987012987,7.9092358011388475,1.6116862612774214,0.2173789846517119,0.2173789846517119,502,0.01,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
